-0.293, -1.020e-7
-0.294, -1.028e-7
-0.295, -1.035e-7
-0.296, -1.043e-7
-0.297, -1.051e-7
-0.298, -1.059e-7
-0.299, -1.067e-7
-0.300, -1.075e-7
-0.301, -1.083e-7
-0.302, -1.092e-7
-0.303, -1.100e-7
-0.304, -1.109e-7
-0.305, -1.117e-7
-0.306, -1.125e-7
-0.307, -1.135e-7
-0.308, -1.143e-7
-0.309, -1.152e-7
-0.310, -1.161e-7
-0.311, -1.170e-7
-0.312, -1.180e-7
-0.313, -1.189e-7
-0.314, -1.198e-7
-0.315, -1.208e-7
-0.316, -1.217e-7
-0.317, -1.227e-7
-0.318, -1.238e-7
-0.319, -1.247e-7
-0.320, -1.258e-7
-0.321, -1.268e-7
-0.322, -1.279e-7
-0.323, -1.290e-7
-0.324, -1.302e-7
-0.325, -1.315e-7
-0.326, -1.325e-7
-0.327, -1.334e-7
-0.328, -1.344e-7
-0.329, -1.355e-7
-0.330, -1.367e-7
-0.331, -1.379e-7
-0.332, -1.391e-7
-0.333, -1.403e-7
-0.334, -1.415e-7
-0.335, -1.427e-7
-0.336, -1.440e-7
-0.337, -1.453e-7
-0.338, -1.465e-7
-0.339, -1.479e-7
-0.340, -1.492e-7
-0.341, -1.505e-7
-0.342, -1.519e-7
-0.343, -1.533e-7
-0.344, -1.546e-7
-0.345, -1.561e-7
-0.346, -1.575e-7
-0.347, -1.590e-7
-0.348, -1.605e-7
-0.349, -1.620e-7
-0.350, -1.635e-7
-0.351, -1.650e-7
-0.352, -1.666e-7
-0.353, -1.681e-7
-0.354, -1.697e-7
-0.355, -1.714e-7
-0.356, -1.731e-7
-0.357, -1.747e-7
-0.358, -1.765e-7
-0.359, -1.782e-7
-0.360, -1.799e-7
-0.361, -1.816e-7
-0.362, -1.833e-7
-0.363, -1.851e-7
-0.364, -1.869e-7
-0.365, -1.887e-7
-0.366, -1.906e-7
-0.367, -1.924e-7
-0.368, -1.943e-7
-0.369, -1.962e-7
-0.370, -1.981e-7
-0.371, -2.000e-7
-0.372, -2.020e-7
-0.373, -2.040e-7
-0.374, -2.060e-7
-0.375, -2.080e-7
-0.376, -2.101e-7
-0.377, -2.122e-7
-0.378, -2.143e-7
-0.379, -2.164e-7
-0.380, -2.185e-7
-0.381, -2.207e-7
-0.382, -2.229e-7
-0.383, -2.251e-7
-0.384, -2.273e-7
-0.385, -2.295e-7
-0.386, -2.317e-7
-0.387, -2.340e-7
-0.388, -2.363e-7
-0.389, -2.386e-7
-0.390, -2.409e-7
-0.391, -2.433e-7
-0.392, -2.460e-7
-0.393, -2.490e-7
-0.394, -2.514e-7
-0.395, -2.539e-7
-0.396, -2.564e-7
-0.397, -2.588e-7
-0.398, -2.614e-7
-0.399, -2.638e-7
-0.400, -2.663e-7
-0.401, -2.689e-7
-0.402, -2.714e-7
-0.403, -2.740e-7
-0.404, -2.767e-7
-0.405, -2.793e-7
-0.406, -2.819e-7
-0.407, -2.846e-7
-0.408, -2.872e-7
-0.409, -2.898e-7
-0.410, -2.927e-7
-0.411, -2.955e-7
-0.412, -2.983e-7
-0.413, -3.010e-7
-0.414, -3.038e-7
-0.415, -3.066e-7
-0.416, -3.105e-7
-0.417, -3.139e-7
-0.418, -3.166e-7
-0.419, -3.193e-7
-0.420, -3.221e-7
-0.421, -3.250e-7
-0.422, -3.279e-7
-0.423, -3.309e-7
-0.424, -3.338e-7
-0.425, -3.368e-7
-0.426, -3.398e-7
-0.427, -3.428e-7
-0.428, -3.458e-7
-0.429, -3.488e-7
-0.430, -3.519e-7
-0.431, -3.549e-7
-0.432, -3.580e-7
-0.433, -3.611e-7
-0.434, -3.642e-7
-0.435, -3.674e-7
-0.436, -3.706e-7
-0.437, -3.738e-7
-0.438, -3.770e-7
-0.439, -3.802e-7
-0.440, -3.834e-7
-0.441, -3.866e-7
-0.442, -3.898e-7
-0.443, -3.931e-7
-0.444, -3.963e-7
-0.445, -3.996e-7
-0.446, -4.029e-7
-0.447, -4.062e-7
-0.448, -4.095e-7
-0.449, -4.129e-7
-0.450, -4.162e-7
-0.451, -4.195e-7
-0.452, -4.229e-7
-0.453, -4.262e-7
-0.454, -4.295e-7
-0.455, -4.329e-7
-0.456, -4.363e-7
-0.457, -4.397e-7
-0.458, -4.431e-7
-0.459, -4.464e-7
-0.460, -4.498e-7
-0.461, -4.534e-7
-0.462, -4.568e-7
-0.463, -4.601e-7
-0.464, -4.635e-7
-0.465, -4.669e-7
-0.466, -4.702e-7
-0.467, -4.736e-7
-0.468, -4.770e-7
-0.469, -4.804e-7
-0.470, -4.837e-7
-0.471, -4.871e-7
-0.472, -4.905e-7
-0.473, -4.938e-7
-0.474, -4.971e-7
-0.475, -5.004e-7
-0.476, -5.037e-7
-0.477, -5.069e-7
-0.478, -5.102e-7
-0.479, -5.135e-7
-0.480, -5.167e-7
-0.481, -5.198e-7
-0.482, -5.230e-7
-0.483, -5.262e-7
-0.484, -5.293e-7
-0.485, -5.323e-7
-0.486, -5.353e-7
-0.487, -5.384e-7
-0.488, -5.413e-7
-0.489, -5.442e-7
-0.490, -5.471e-7
-0.491, -5.499e-7
-0.492, -5.527e-7
-0.493, -5.554e-7
-0.494, -5.582e-7
-0.495, -5.608e-7
-0.496, -5.635e-7
-0.497, -5.661e-7
-0.498, -5.687e-7
-0.499, -5.712e-7
-0.500, -5.736e-7
-0.501, -5.766e-7
-0.502, -5.793e-7
-0.503, -5.816e-7
-0.504, -5.841e-7
-0.505, -5.864e-7
-0.506, -5.885e-7
-0.507, -5.905e-7
-0.508, -5.925e-7
-0.509, -5.945e-7
-0.510, -5.964e-7
-0.511, -5.982e-7
-0.512, -6.001e-7
-0.513, -6.018e-7
-0.514, -6.034e-7
-0.515, -6.051e-7
-0.516, -6.067e-7
-0.517, -6.083e-7
-0.518, -6.098e-7
-0.519, -6.112e-7
-0.520, -6.126e-7
-0.521, -6.140e-7
-0.522, -6.153e-7
-0.523, -6.165e-7
-0.524, -6.177e-7
-0.525, -6.189e-7
-0.526, -6.200e-7
-0.527, -6.211e-7
-0.528, -6.221e-7
-0.529, -6.231e-7
-0.530, -6.240e-7
-0.531, -6.250e-7
-0.532, -6.258e-7
-0.533, -6.267e-7
-0.534, -6.276e-7
-0.535, -6.284e-7
-0.536, -6.292e-7
-0.537, -6.299e-7
-0.538, -6.307e-7
-0.539, -6.315e-7
-0.540, -6.321e-7
-0.541, -6.328e-7
-0.542, -6.334e-7
-0.543, -6.340e-7
-0.544, -6.346e-7
-0.545, -6.352e-7
-0.546, -6.358e-7
-0.547, -6.364e-7
-0.548, -6.369e-7
-0.549, -6.375e-7
-0.550, -6.380e-7
-0.551, -6.386e-7
-0.552, -6.391e-7
-0.553, -6.397e-7
-0.554, -6.402e-7
-0.555, -6.407e-7
-0.556, -6.414e-7
-0.557, -6.426e-7
-0.558, -6.432e-7
-0.559, -6.437e-7
-0.560, -6.443e-7
-0.561, -6.448e-7
-0.562, -6.454e-7
-0.563, -6.462e-7
-0.564, -6.469e-7
-0.565, -6.475e-7
-0.566, -6.481e-7
-0.567, -6.488e-7
-0.568, -6.495e-7
-0.569, -6.502e-7
-0.570, -6.510e-7
-0.571, -6.518e-7
-0.572, -6.526e-7
-0.573, -6.534e-7
-0.574, -6.543e-7
-0.575, -6.551e-7
-0.576, -6.560e-7
-0.577, -6.569e-7
-0.578, -6.578e-7
-0.579, -6.587e-7
-0.580, -6.596e-7
-0.581, -6.606e-7
-0.582, -6.616e-7
-0.583, -6.626e-7
-0.584, -6.636e-7
-0.585, -6.646e-7
-0.586, -6.657e-7
-0.587, -6.668e-7
-0.588, -6.679e-7
-0.589, -6.691e-7
-0.590, -6.702e-7
-0.591, -6.713e-7
-0.592, -6.724e-7
-0.593, -6.736e-7
-0.594, -6.747e-7
-0.595, -6.759e-7
-0.596, -6.771e-7
-0.597, -6.783e-7
-0.598, -6.795e-7
-0.599, -6.807e-7
-0.600, -6.820e-7
-0.601, -6.833e-7
-0.602, -6.845e-7
-0.603, -6.858e-7
-0.604, -6.870e-7
-0.605, -6.882e-7
-0.606, -6.895e-7
-0.607, -6.906e-7
-0.608, -6.919e-7
-0.609, -6.931e-7
-0.610, -6.943e-7
-0.611, -6.955e-7
-0.612, -6.967e-7
-0.613, -6.979e-7
-0.614, -6.992e-7
-0.615, -7.004e-7
-0.616, -7.016e-7
-0.617, -7.027e-7
-0.618, -7.038e-7
-0.619, -7.050e-7
